Skin_Type,Skin_Color,Skin_Problems,Skin_Sensitivity,Skin_Oil_Level,Acne,Skin_Dryness,Lifestyle,Age
Normal,3,2,5,4,1,4,1,21
Normal,1,2,3,6,4,5,1,18
Normal,0,2,3,4,1,6,2,24
Normal,1,5,5,5,1,5,2,20
Normal,1,2,5,6,3,3,3,60
Normal,1,2,2,3,3,3,3,23
Normal,1,5,5,4,4,4,2,47
Normal,2,3,2,6,2,6,2,31
Normal,3,5,5,3,0,3,3,44
Normal,1,3,3,5,0,5,3,26
Normal,3,2,4,4,3,6,3,40
Normal,0,3,5,3,0,4,0,52
Normal,4,3,3,4,0,3,1,41
Normal,1,5,3,5,2,5,3,35
Normal,3,5,3,5,4,4,0,50
Normal,0,2,4,3,3,6,0,60
Normal,1,5,3,6,2,3,2,38
Normal,2,3,5,3,4,5,0,28
Normal,3,2,3,4,2,4,0,56
Normal,2,3,4,4,2,4,3,51
Normal,1,5,2,6,1,5,0,21
Normal,2,4,2,3,4,4,2,30
Normal,2,5,2,6,2,3,0,48
Normal,3,3,4,6,0,3,1,26
Normal,0,2,4,4,2,3,1,52
Normal,2,4,4,3,1,5,1,45
Normal,3,5,4,4,4,6,1,51
Normal,0,2,3,5,4,6,2,42
Normal,1,2,2,5,4,5,2,24
Normal,1,4,4,4,2,6,1,25
Normal,1,5,4,6,4,3,2,52
Normal,3,3,3,5,1,6,3,33
Normal,2,2,2,3,2,3,3,44
Normal,0,4,3,3,3,4,0,48
Normal,2,4,4,4,4,6,3,27
Normal,0,3,2,5,4,6,0,34
Normal,0,2,4,3,2,6,2,43
Normal,0,5,4,5,2,6,0,52
Normal,2,2,3,4,2,5,1,56
Normal,0,3,2,6,3,5,2,53
Normal,3,4,2,6,4,3,1,32
Normal,1,3,3,4,0,5,1,53
Normal,1,4,5,4,3,5,1,50
Normal,1,4,5,5,2,4,1,27
Normal,1,4,3,4,2,3,3,16
Normal,1,3,3,6,0,6,0,27
Normal,0,2,2,4,1,5,0,31
Normal,2,5,5,6,4,6,2,31
Normal,1,4,4,4,2,3,3,26
Normal,3,4,2,4,4,3,3,37
Normal,0,3,2,4,1,3,2,57
Normal,1,4,2,3,0,4,1,22
Normal,1,5,5,3,1,6,0,21
Normal,2,2,3,4,4,3,2,55
Normal,1,4,2,3,0,5,3,23
Normal,4,5,5,4,0,6,0,56
Normal,4,5,4,5,2,5,2,16
Normal,3,5,4,6,2,6,1,43
Normal,1,4,4,4,1,4,3,28
Normal,0,5,2,5,1,4,0,50
Normal,3,4,3,6,2,5,1,45
Normal,1,3,4,5,1,5,1,23
Normal,3,5,2,3,0,4,0,50
Normal,0,3,4,5,4,3,3,50
Normal,2,2,2,4,4,5,0,40
Normal,4,4,3,5,3,3,2,24
Normal,3,5,3,3,1,6,0,49
Normal,2,4,4,4,1,4,1,16
Normal,3,4,2,4,3,6,2,53
Normal,1,2,2,4,2,6,0,21
Normal,3,2,2,6,1,3,2,60
Normal,2,4,2,4,1,5,0,44
Normal,0,2,4,3,2,3,0,22
Normal,1,3,4,4,4,6,0,31
Normal,2,2,3,4,3,3,1,46
Normal,0,5,5,4,0,6,1,54
Normal,1,4,3,5,1,6,2,52
Normal,0,2,2,5,1,4,1,58
Normal,4,3,2,4,4,3,0,16
Normal,4,4,2,5,4,3,3,56
Normal,2,2,3,6,1,4,3,16
Normal,4,5,4,5,3,5,2,25
Normal,0,5,5,5,4,5,2,26
Normal,0,4,3,3,2,3,2,32
Normal,3,4,5,5,1,5,2,29
Normal,4,5,2,5,3,3,1,34
Normal,4,3,2,3,2,4,1,22
Normal,2,4,5,4,0,5,1,49
Normal,4,4,4,5,3,6,3,25
Normal,3,5,3,3,1,3,0,32
Normal,4,2,2,3,1,4,3,23
Normal,3,4,5,3,1,4,3,36
Normal,3,2,5,3,2,4,2,46
Normal,4,4,3,5,4,4,1,35
Normal,2,2,2,6,1,4,1,55
Normal,0,4,4,3,2,4,0,45
Normal,4,5,5,6,2,3,2,26
Normal,2,3,3,5,3,6,3,56
Normal,2,5,2,6,4,3,3,30
Normal,4,4,4,6,4,4,2,33
Normal,0,5,3,6,4,3,1,41
Normal,1,4,5,4,1,5,0,44
Normal,1,4,4,5,1,4,0,53
Normal,2,5,5,5,1,4,0,53
Normal,1,5,4,5,3,4,1,42
Normal,1,3,3,3,3,6,0,44
Normal,2,2,5,6,1,4,2,30
Normal,1,5,3,6,2,5,0,16
Normal,3,3,2,4,2,5,1,21
Normal,0,3,5,3,2,3,1,56
Normal,4,3,3,4,0,6,1,34
Normal,0,4,2,4,1,5,0,46
Normal,4,3,2,3,4,3,0,35
Normal,0,5,3,4,2,5,3,18
Normal,4,2,2,3,3,4,0,26
Normal,0,2,4,6,4,4,0,19
Normal,4,4,5,4,3,5,3,29
Normal,2,3,2,5,1,3,3,36
Normal,2,3,4,4,0,6,3,53
Normal,0,5,4,6,3,5,1,57
Normal,0,5,2,3,3,6,3,36
Normal,2,2,4,6,3,6,1,19
Normal,4,5,2,5,0,6,1,22
Normal,2,5,3,5,4,5,2,15
Normal,4,3,4,4,3,6,2,29
Normal,1,3,3,3,0,3,2,40
Normal,3,3,5,5,1,4,1,46
Normal,3,5,3,3,2,6,1,34
Normal,2,4,5,6,2,3,0,33
Normal,2,4,4,6,3,5,1,34
Normal,2,4,4,6,2,3,2,21
Normal,3,3,3,5,0,5,1,20
Normal,0,3,3,4,3,4,0,30
Normal,2,2,5,4,2,5,1,35
Normal,3,2,3,3,2,3,2,20
Normal,1,2,2,3,4,4,3,26
Normal,4,5,4,3,2,5,0,59
Normal,2,3,5,6,0,5,2,43
Normal,0,4,4,4,0,5,2,46
Normal,3,5,4,6,3,3,2,36
Normal,2,4,4,6,1,4,0,39
Normal,0,2,3,3,0,3,1,31
Normal,1,4,5,3,1,4,0,34
Normal,0,2,2,5,2,6,1,51
Normal,0,4,5,6,4,3,3,29
Normal,2,3,4,6,2,6,1,50
Normal,2,4,5,4,4,6,3,51
Normal,0,2,2,5,1,5,0,46
Normal,3,2,3,4,1,5,0,36
Normal,2,5,5,3,1,4,3,33
Normal,0,2,5,4,3,3,1,52
Normal,1,4,4,5,3,5,3,41
Normal,4,4,3,3,0,6,2,43
Normal,0,4,5,6,2,3,2,58
Normal,0,5,3,4,4,4,3,58
Normal,0,4,5,3,0,5,0,50
Normal,4,3,5,4,3,5,0,54
Normal,4,4,4,3,0,6,1,24
Normal,1,5,2,4,4,5,0,20
Normal,2,5,2,3,4,4,0,38
Normal,4,2,3,5,0,4,2,24
Normal,1,2,4,3,3,6,0,49
Normal,0,5,2,3,0,5,2,37
Normal,4,4,4,3,4,3,2,29
Normal,0,4,2,3,4,3,0,16
Normal,0,4,3,5,2,3,1,49
Normal,0,2,2,6,0,3,1,46
Normal,4,2,4,3,3,6,2,59
Normal,0,3,5,4,2,6,1,48
Normal,1,5,3,4,3,5,2,34
Normal,2,4,4,6,1,5,0,32
Normal,0,5,2,3,1,4,1,19
Normal,4,5,2,6,1,5,2,21
Normal,4,2,4,3,2,4,3,41
Normal,4,4,5,4,2,5,1,59
Normal,4,4,2,6,3,5,3,60
Normal,1,5,5,5,4,6,3,17
Normal,3,5,2,3,3,5,1,27
Normal,2,5,4,3,2,6,2,50
Normal,1,3,4,4,1,6,1,37
Normal,0,3,5,6,2,4,0,45
Normal,3,3,5,3,3,3,2,51
Normal,0,5,2,4,4,6,3,41
Normal,3,5,3,3,1,4,2,44
Normal,2,4,4,4,4,6,2,20
Normal,2,3,2,6,3,3,1,26
Normal,4,2,3,5,0,5,0,42
Normal,2,2,4,3,2,6,1,55
Normal,0,3,4,3,0,6,0,45
Normal,2,2,5,5,4,5,3,17
Normal,0,3,5,4,0,6,1,25
Normal,0,5,3,4,1,6,1,37
Normal,1,2,4,5,0,6,3,52
Normal,2,4,5,6,4,6,1,50
Normal,3,3,5,6,1,4,2,59
Normal,1,3,5,6,4,4,1,39
Normal,1,3,4,5,1,4,2,17
Normal,4,5,4,6,4,4,1,60
Normal,3,2,3,5,0,4,1,44
Normal,2,3,5,6,0,4,0,32
Normal,1,2,4,3,0,4,2,30
Normal,2,3,4,4,1,4,1,45
Normal,0,3,5,4,1,4,1,33
Normal,4,5,2,6,4,3,1,39
Normal,1,4,5,4,2,6,1,48
Normal,0,4,2,3,3,6,3,31
Normal,2,3,2,5,2,6,3,30
Normal,1,2,2,3,1,3,1,29
Normal,2,2,2,4,1,6,0,16
Normal,0,5,3,5,2,6,3,50
Normal,1,2,4,5,3,4,0,17
Normal,0,5,3,5,3,6,2,43
Normal,1,5,5,5,1,6,2,49
Normal,1,5,5,5,3,4,3,30
Normal,3,3,2,4,1,6,0,28
Normal,0,4,2,4,2,5,0,52
Normal,4,5,4,5,1,5,3,53
Normal,0,3,4,3,0,6,0,44
Normal,3,5,3,5,2,4,0,30
Normal,1,3,3,6,3,6,2,22
Normal,0,2,4,4,3,3,2,59
Normal,2,2,2,3,4,3,1,50
Normal,4,2,5,4,0,5,1,47
Normal,2,2,2,5,3,3,0,15
Normal,2,2,2,5,0,5,0,45
Normal,4,3,5,4,1,5,3,44
Normal,1,5,3,4,3,6,0,15
Normal,1,4,2,4,3,3,2,42
Normal,0,3,3,4,1,4,0,45
Normal,2,5,3,3,1,4,0,37
